seriesuid,png,grid,foreground_fraction,foreground_mean,foreground_std,image_p99,z_range,z_std,grad_p95,grad_p99,grad_max,edge_z_std,control_points,control_labels,anchor_labels,control_z_range,qc_badness,qc_rank_worst
1.3.6.1.4.1.14519.5.2.1.6279.6001.111780708132595903430640048766,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.111780708132595903430640048766/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.111780708132595903430640048766.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.111780708132595903430640048766/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.111780708132595903430640048766.npy,0.48172208764589297,0.32189980149269104,0.2423170506954193,1.0,322.424560546875,67.52570343017578,4.162479805946348,10.119209146499749,78.47962188720703,31.38435935974121,28,20,8,104.0,0.9106935627725423,1
1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009.npy,0.38433868289983397,0.37698161602020264,0.23566687107086182,0.9254902005195618,257.4156494140625,45.80836486816406,5.012636661529541,13.430771493911779,50.59560775756836,34.55741500854492,18,10,8,78.0,0.9087434827486685,2
1.3.6.1.4.1.14519.5.2.1.6279.6001.116703382344406837243058680403,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.116703382344406837243058680403/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.116703382344406837243058680403.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.116703382344406837243058680403/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.116703382344406837243058680403.npy,0.5943282058759204,0.34223824739456177,0.25310593843460083,1.0,290.0,55.91830062866211,3.3248806476593007,8.584789810180697,36.23810958862305,21.34427833557129,18,10,8,140.0,0.788308757273357,3
1.3.6.1.4.1.14519.5.2.1.6279.6001.307946352302138765071461362398,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.307946352302138765071461362398/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.307946352302138765071461362398.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.307946352302138765071461362398/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.307946352302138765071461362398.npy,0.5941483936766956,0.3401241600513458,0.24240484833717346,1.0,203.17910766601562,31.454851150512695,3.0314664721488933,7.273644814491247,17.639331817626953,23.19674301147461,33,25,8,130.0,0.6083895083480404,4
1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866.npy,0.6419223300970873,0.31838491559028625,0.2301759123802185,0.886274516582489,175.97366333007812,21.6846981048584,2.745949673652648,8.038300533294723,39.010986328125,9.592792510986328,38,30,8,125.0,0.555755771573386,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.286061375572911414226912429210,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.286061375572911414226912429210/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.286061375572911414226912429210.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.286061375572911414226912429210/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.286061375572911414226912429210.npy,0.6771309685658963,0.35873064398765564,0.2471628338098526,1.0,158.21981811523438,27.99103546142578,2.6812722086906433,7.2544534206390665,16.014944076538086,20.992591857910156,43,35,8,124.0,0.5279835036065852,6
1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953.npy,0.5660063881304415,0.3183820843696594,0.2218663990497589,0.8980392217636108,209.6744384765625,40.698421478271484,2.45542217493057,4.763152399063095,8.21275520324707,12.583539009094238,43,35,8,207.0,0.5203153894530398,7
1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138.npy,0.6140096618357488,0.3448621332645416,0.23698429763317108,1.0,195.96446228027344,36.05962371826172,2.180543029308319,5.19336142539979,8.230232238769531,13.454699516296387,23,15,8,190.0,0.5123076121542193,8
1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729.npy,0.6194871794871795,0.3553778827190399,0.2535419166088104,1.0,177.66160583496094,30.875627517700195,2.293295907974238,5.35241426467896,9.764569282531738,23.086315155029297,18,10,8,165.0,0.5079780268987021,9
1.3.6.1.4.1.14519.5.2.1.6279.6001.306112617218006614029386065035,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.306112617218006614029386065035/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.306112617218006614029386065035.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.306112617218006614029386065035/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.306112617218006614029386065035.npy,0.5217970561483968,0.3195924460887909,0.2232917696237564,0.8588235378265381,163.8870391845703,33.87179183959961,2.937122344970703,6.352292060852026,18.7426700592041,19.906633377075195,48,40,8,115.0,0.5079507901933451,10
